type,brom_ref,group,name,version,license-id
library,@babel/plugin-transform-for-of@7.24.7,@babel,plugin-transform-for-of,7.24.7,MIT
library,@babel/plugin-transform-function-name@7.22.5,@babel,plugin-transform-function-name,7.22.5,MIT
library,@babel/plugin-transform-function-name@7.23.3,@babel,plugin-transform-function-name,7.23.3,MIT
library,@babel/plugin-transform-function-name@7.24.7,@babel,plugin-transform-function-name,7.24.7,MIT
library,@babel/plugin-transform-json-strings@7.22.11,@babel,plugin-transform-json-strings,7.22.11,MIT
library,@babel/plugin-transform-json-strings@7.23.4,@babel,plugin-transform-json-strings,7.23.4,MIT
library,@babel/plugin-transform-json-strings@7.24.7,@babel,plugin-transform-json-strings,7.24.7,MIT
library,@babel/plugin-transform-literals@7.22.5,@babel,plugin-transform-literals,7.22.5,MIT
library,@babel/plugin-transform-literals@7.23.3,@babel,plugin-transform-literals,7.23.3,MIT
library,@babel/plugin-transform-literals@7.24.7,@babel,plugin-transform-literals,7.24.7,MIT
library,@babel/plugin-transform-logical-assignment-operators@7.22.11,@babel,plugin-transform-logical-assignment-operators,7.22.11,MIT
library,@babel/plugin-transform-logical-assignment-operators@7.23.4,@babel,plugin-transform-logical-assignment-operators,7.23.4,MIT
library,@babel/plugin-transform-logical-assignment-operators@7.24.7,@babel,plugin-transform-logical-assignment-operators,7.24.7,MIT
library,@babel/plugin-transform-member-expression-literals@7.22.5,@babel,plugin-transform-member-expression-literals,7.22.5,MIT
library,@babel/plugin-transform-member-expression-literals@7.23.3,@babel,plugin-transform-member-expression-literals,7.23.3,MIT
library,@babel/plugin-transform-member-expression-literals@7.24.7,@babel,plugin-transform-member-expression-literals,7.24.7,MIT
library,@babel/plugin-transform-modules-amd@7.23.0,@babel,plugin-transform-modules-amd,7.23.0,MIT
library,@babel/plugin-transform-modules-amd@7.23.3,@babel,plugin-transform-modules-amd,7.23.3,MIT
library,@babel/plugin-transform-modules-amd@7.24.7,@babel,plugin-transform-modules-amd,7.24.7,MIT
library,@babel/plugin-transform-modules-commonjs@7.23.0,@babel,plugin-transform-modules-commonjs,7.23.0,MIT
library,@babel/plugin-transform-modules-commonjs@7.23.3,@babel,plugin-transform-modules-commonjs,7.23.3,MIT
library,@babel/plugin-transform-modules-commonjs@7.24.7,@babel,plugin-transform-modules-commonjs,7.24.7,MIT
library,@babel/plugin-transform-modules-systemjs@7.23.0,@babel,plugin-transform-modules-systemjs,7.23.0,MIT
library,@babel/plugin-transform-modules-systemjs@7.23.9,@babel,plugin-transform-modules-systemjs,7.23.9,MIT
library,@babel/plugin-transform-modules-systemjs@7.24.7,@babel,plugin-transform-modules-systemjs,7.24.7,MIT
library,@babel/plugin-transform-modules-umd@7.22.5,@babel,plugin-transform-modules-umd,7.22.5,MIT
library,@babel/plugin-transform-modules-umd@7.23.3,@babel,plugin-transform-modules-umd,7.23.3,MIT
library,@babel/plugin-transform-modules-umd@7.24.7,@babel,plugin-transform-modules-umd,7.24.7,MIT
library,@babel/plugin-transform-named-capturing-groups-regex@7.22.5,@babel,plugin-transform-named-capturing-groups-regex,7.22.5,MIT
library,@babel/plugin-transform-named-capturing-groups-regex@7.24.7,@babel,plugin-transform-named-capturing-groups-regex,7.24.7,MIT
library,@babel/plugin-transform-new-target@7.22.5,@babel,plugin-transform-new-target,7.22.5,MIT
library,@babel/plugin-transform-new-target@7.23.3,@babel,plugin-transform-new-target,7.23.3,MIT
library,@babel/plugin-transform-new-target@7.24.7,@babel,plugin-transform-new-target,7.24.7,MIT
library,@babel/plugin-transform-nullish-coalescing-operator@7.22.11,@babel,plugin-transform-nullish-coalescing-operator,7.22.11,MIT
library,@babel/plugin-transform-nullish-coalescing-operator@7.23.4,@babel,plugin-transform-nullish-coalescing-operator,7.23.4,MIT
library,@babel/plugin-transform-nullish-coalescing-operator@7.24.7,@babel,plugin-transform-nullish-coalescing-operator,7.24.7,MIT
library,@babel/plugin-transform-numeric-separator@7.22.11,@babel,plugin-transform-numeric-separator,7.22.11,MIT
library,@babel/plugin-transform-numeric-separator@7.23.4,@babel,plugin-transform-numeric-separator,7.23.4,MIT
library,@babel/plugin-transform-numeric-separator@7.24.7,@babel,plugin-transform-numeric-separator,7.24.7,MIT
library,@babel/plugin-transform-object-rest-spread@7.22.15,@babel,plugin-transform-object-rest-spread,7.22.15,MIT
library,@babel/plugin-transform-object-rest-spread@7.24.0,@babel,plugin-transform-object-rest-spread,7.24.0,MIT
library,@babel/plugin-transform-object-rest-spread@7.24.7,@babel,plugin-transform-object-rest-spread,7.24.7,MIT
library,@babel/plugin-transform-object-super@7.22.5,@babel,plugin-transform-object-super,7.22.5,MIT
library,@babel/plugin-transform-object-super@7.23.3,@babel,plugin-transform-object-super,7.23.3,MIT
library,@babel/plugin-transform-object-super@7.24.7,@babel,plugin-transform-object-super,7.24.7,MIT
library,@babel/plugin-transform-optional-catch-binding@7.22.11,@babel,plugin-transform-optional-catch-binding,7.22.11,MIT
library,@babel/plugin-transform-optional-catch-binding@7.23.4,@babel,plugin-transform-optional-catch-binding,7.23.4,MIT
library,@babel/plugin-transform-optional-catch-binding@7.24.7,@babel,plugin-transform-optional-catch-binding,7.24.7,MIT
library,@babel/plugin-transform-optional-chaining@7.23.0,@babel,plugin-transform-optional-chaining,7.23.0,MIT
library,@babel/plugin-transform-optional-chaining@7.23.4,@babel,plugin-transform-optional-chaining,7.23.4,MIT
library,@babel/plugin-transform-optional-chaining@7.24.7,@babel,plugin-transform-optional-chaining,7.24.7,MIT
library,@babel/plugin-transform-parameters@7.22.15,@babel,plugin-transform-parameters,7.22.15,MIT
library,@babel/plugin-transform-parameters@7.23.3,@babel,plugin-transform-parameters,7.23.3,MIT
library,@babel/plugin-transform-parameters@7.24.7,@babel,plugin-transform-parameters,7.24.7,MIT
library,@babel/plugin-transform-private-methods@7.22.5,@babel,plugin-transform-private-methods,7.22.5,MIT
library,@babel/plugin-transform-private-methods@7.23.3,@babel,plugin-transform-private-methods,7.23.3,MIT
library,@babel/plugin-transform-private-methods@7.24.7,@babel,plugin-transform-private-methods,7.24.7,MIT
library,@babel/plugin-transform-private-property-in-object@7.22.11,@babel,plugin-transform-private-property-in-object,7.22.11,MIT
library,@babel/plugin-transform-private-property-in-object@7.23.4,@babel,plugin-transform-private-property-in-object,7.23.4,MIT
library,@babel/plugin-transform-private-property-in-object@7.24.7,@babel,plugin-transform-private-property-in-object,7.24.7,MIT
library,@babel/plugin-transform-property-literals@7.22.5,@babel,plugin-transform-property-literals,7.22.5,MIT
library,@babel/plugin-transform-property-literals@7.23.3,@babel,plugin-transform-property-literals,7.23.3,MIT
library,@babel/plugin-transform-property-literals@7.24.7,@babel,plugin-transform-property-literals,7.24.7,MIT
library,@babel/plugin-transform-react-constant-elements@7.23.3,@babel,plugin-transform-react-constant-elements,7.23.3,MIT
library,@babel/plugin-transform-react-constant-elements@7.24.7,@babel,plugin-transform-react-constant-elements,7.24.7,MIT
library,@babel/plugin-transform-react-display-name@7.23.3,@babel,plugin-transform-react-display-name,7.23.3,MIT
library,@babel/plugin-transform-react-display-name@7.24.7,@babel,plugin-transform-react-display-name,7.24.7,MIT
library,@babel/plugin-transform-react-jsx-development@7.22.5,@babel,plugin-transform-react-jsx-development,7.22.5,MIT
library,@babel/plugin-transform-react-jsx-development@7.24.7,@babel,plugin-transform-react-jsx-development,7.24.7,MIT
library,@babel/plugin-transform-react-jsx@7.23.4,@babel,plugin-transform-react-jsx,7.23.4,MIT
library,@babel/plugin-transform-react-jsx@7.24.7,@babel,plugin-transform-react-jsx,7.24.7,MIT
library,@babel/plugin-transform-react-pure-annotations@7.23.3,@babel,plugin-transform-react-pure-annotations,7.23.3,MIT
library,@babel/plugin-transform-react-pure-annotations@7.24.7,@babel,plugin-transform-react-pure-annotations,7.24.7,MIT
library,@babel/plugin-transform-regenerator@7.22.10,@babel,plugin-transform-regenerator,7.22.10,MIT
library,@babel/plugin-transform-regenerator@7.23.3,@babel,plugin-transform-regenerator,7.23.3,MIT
library,@babel/plugin-transform-regenerator@7.24.7,@babel,plugin-transform-regenerator,7.24.7,MIT
library,@babel/plugin-transform-reserved-words@7.22.5,@babel,plugin-transform-reserved-words,7.22.5,MIT
library,@babel/plugin-transform-reserved-words@7.23.3,@babel,plugin-transform-reserved-words,7.23.3,MIT
library,@babel/plugin-transform-reserved-words@7.24.7,@babel,plugin-transform-reserved-words,7.24.7,MIT
library,@babel/plugin-transform-runtime@7.22.15,@babel,plugin-transform-runtime,7.22.15,MIT
library,@babel/plugin-transform-runtime@7.23.3,@babel,plugin-transform-runtime,7.23.3,MIT
library,@babel/plugin-transform-runtime@7.24.0,@babel,plugin-transform-runtime,7.24.0,MIT
library,@babel/plugin-transform-runtime@7.24.7,@babel,plugin-transform-runtime,7.24.7,MIT
library,@babel/plugin-transform-shorthand-properties@7.22.5,@babel,plugin-transform-shorthand-properties,7.22.5,MIT
library,@babel/plugin-transform-shorthand-properties@7.23.3,@babel,plugin-transform-shorthand-properties,7.23.3,MIT
library,@babel/plugin-transform-shorthand-properties@7.24.7,@babel,plugin-transform-shorthand-properties,7.24.7,MIT
library,@babel/plugin-transform-spread@7.22.5,@babel,plugin-transform-spread,7.22.5,MIT
library,@babel/plugin-transform-spread@7.23.3,@babel,plugin-transform-spread,7.23.3,MIT
library,@babel/plugin-transform-spread@7.24.7,@babel,plugin-transform-spread,7.24.7,MIT
library,@babel/plugin-transform-sticky-regex@7.22.5,@babel,plugin-transform-sticky-regex,7.22.5,MIT
library,@babel/plugin-transform-sticky-regex@7.23.3,@babel,plugin-transform-sticky-regex,7.23.3,MIT
library,@babel/plugin-transform-sticky-regex@7.24.7,@babel,plugin-transform-sticky-regex,7.24.7,MIT
library,@babel/plugin-transform-template-literals@7.22.5,@babel,plugin-transform-template-literals,7.22.5,MIT
library,@babel/plugin-transform-template-literals@7.23.3,@babel,plugin-transform-template-literals,7.23.3,MIT
library,@babel/plugin-transform-template-literals@7.24.7,@babel,plugin-transform-template-literals,7.24.7,MIT
library,@babel/plugin-transform-typeof-symbol@7.22.5,@babel,plugin-transform-typeof-symbol,7.22.5,MIT
library,@babel/plugin-transform-typeof-symbol@7.23.3,@babel,plugin-transform-typeof-symbol,7.23.3,MIT
library,@babel/plugin-transform-typeof-symbol@7.24.7,@babel,plugin-transform-typeof-symbol,7.24.7,MIT
library,@babel/plugin-transform-typescript@7.23.6,@babel,plugin-transform-typescript,7.23.6,MIT
library,@babel/plugin-transform-typescript@7.24.7,@babel,plugin-transform-typescript,7.24.7,MIT
library,@babel/plugin-transform-unicode-escapes@7.22.10,@babel,plugin-transform-unicode-escapes,7.22.10,MIT
library,@babel/plugin-transform-unicode-escapes@7.23.3,@babel,plugin-transform-unicode-escapes,7.23.3,MIT
library,@babel/plugin-transform-unicode-escapes@7.24.7,@babel,plugin-transform-unicode-escapes,7.24.7,MIT
library,@babel/plugin-transform-unicode-property-regex@7.22.5,@babel,plugin-transform-unicode-property-regex,7.22.5,MIT
library,@babel/plugin-transform-unicode-property-regex@7.23.3,@babel,plugin-transform-unicode-property-regex,7.23.3,MIT
library,@babel/plugin-transform-unicode-property-regex@7.24.7,@babel,plugin-transform-unicode-property-regex,7.24.7,MIT
library,@babel/plugin-transform-unicode-regex@7.22.5,@babel,plugin-transform-unicode-regex,7.22.5,MIT
library,@babel/plugin-transform-unicode-regex@7.23.3,@babel,plugin-transform-unicode-regex,7.23.3,MIT
library,@babel/plugin-transform-unicode-regex@7.24.7,@babel,plugin-transform-unicode-regex,7.24.7,MIT
library,@babel/plugin-transform-unicode-sets-regex@7.22.5,@babel,plugin-transform-unicode-sets-regex,7.22.5,MIT
library,@babel/plugin-transform-unicode-sets-regex@7.23.3,@babel,plugin-transform-unicode-sets-regex,7.23.3,MIT
library,@babel/plugin-transform-unicode-sets-regex@7.24.7,@babel,plugin-transform-unicode-sets-regex,7.24.7,MIT
library,@babel/preset-env@7.22.20,@babel,preset-env,7.22.20,MIT
library,@babel/preset-env@7.24.0,@babel,preset-env,7.24.0,MIT
library,@babel/preset-env@7.24.7,@babel,preset-env,7.24.7,MIT
library,@babel/preset-flow@7.24.7,@babel,preset-flow,7.24.7,MIT
library,@babel/preset-modules@0.1.6-no-external-plugins,@babel,preset-modules,0.1.6-no-external-plugins,MIT
library,@babel/preset-react@7.23.3,@babel,preset-react,7.23.3,MIT
library,@babel/preset-react@7.24.7,@babel,preset-react,7.24.7,MIT
library,@babel/preset-typescript@7.23.3,@babel,preset-typescript,7.23.3,MIT
library,@babel/preset-typescript@7.24.7,@babel,preset-typescript,7.24.7,MIT
library,@babel/regjsgen@0.8.0,@babel,regjsgen,0.8.0,MIT
library,@babel/runtime-corejs3@7.10.4,@babel,runtime-corejs3,7.10.4,MIT
library,@babel/runtime-corejs3@7.14.6,@babel,runtime-corejs3,7.14.6,MIT
library,@babel/runtime@7.14.6,@babel,runtime,7.14.6,MIT
library,@babel/runtime@7.18.9,@babel,runtime,7.18.9,MIT
library,@babel/runtime@7.23.1,@babel,runtime,7.23.1,MIT
library,@babel/runtime@7.23.5,@babel,runtime,7.23.5,MIT
library,@babel/runtime@7.24.0,@babel,runtime,7.24.0,MIT
library,@babel/runtime@7.24.7,@babel,runtime,7.24.7,MIT
library,@babel/template@7.22.15,@babel,template,7.22.15,MIT
library,@babel/template@7.24.0,@babel,template,7.24.0,MIT
library,@babel/template@7.24.6,@babel,template,7.24.6,MIT
library,@babel/template@7.24.7,@babel,template,7.24.7,MIT
library,@babel/traverse@7.23.2,@babel,traverse,7.23.2,MIT
library,@babel/traverse@7.23.3,@babel,traverse,7.23.3,MIT
library,@babel/traverse@7.23.6,@babel,traverse,7.23.6,MIT
library,@babel/traverse@7.24.0,@babel,traverse,7.24.0,MIT
library,@babel/traverse@7.24.1,@babel,traverse,7.24.1,MIT
library,@babel/traverse@7.24.6,@babel,traverse,7.24.6,MIT
library,@babel/traverse@7.24.7,@babel,traverse,7.24.7,MIT
library,@babel/traverse@7.24.8,@babel,traverse,7.24.8,MIT
library,@babel/types@7.23.0,@babel,types,7.23.0,MIT
library,@babel/types@7.23.3,@babel,types,7.23.3,MIT
library,@babel/types@7.23.6,@babel,types,7.23.6,MIT
library,@babel/types@7.24.0,@babel,types,7.24.0,MIT
library,@babel/types@7.24.6,@babel,types,7.24.6,MIT
library,@babel/types@7.24.7,@babel,types,7.24.7,MIT
library,@babel/types@7.24.9,@babel,types,7.24.9,MIT
library,@bcoe/v8-coverage@0.2.3,@bcoe,v8-coverage,0.2.3,MIT
library,@colors/colors@1.5.0,@colors,colors,1.5.0,MIT
library,@colors/colors@1.6.0,@colors,colors,1.6.0,MIT
library,@commitlint/cli@19.3.0,@commitlint,cli,19.3.0,MIT
library,@commitlint/config-conventional@19.2.2,@commitlint,config-conventional,19.2.2,MIT
library,@commitlint/config-validator@19.0.3,@commitlint,config-validator,19.0.3,MIT
library,@commitlint/ensure@19.0.3,@commitlint,ensure,19.0.3,MIT
library,@commitlint/execute-rule@19.0.0,@commitlint,execute-rule,19.0.0,MIT
library,@commitlint/format@19.3.0,@commitlint,format,19.3.0,MIT
library,@commitlint/is-ignored@19.2.2,@commitlint,is-ignored,19.2.2,MIT
library,@commitlint/lint@19.2.2,@commitlint,lint,19.2.2,MIT
library,@commitlint/load@19.2.0,@commitlint,load,19.2.0,MIT
library,@commitlint/message@19.0.0,@commitlint,message,19.0.0,MIT
library,@commitlint/parse@19.0.3,@commitlint,parse,19.0.3,MIT
library,@commitlint/read@19.2.1,@commitlint,read,19.2.1,MIT
library,@commitlint/resolve-extends@19.1.0,@commitlint,resolve-extends,19.1.0,MIT
library,@commitlint/rules@19.0.3,@commitlint,rules,19.0.3,MIT
library,@commitlint/to-lines@19.0.0,@commitlint,to-lines,19.0.0,MIT
library,@commitlint/top-level@19.0.0,@commitlint,top-level,19.0.0,MIT
library,@commitlint/types@19.0.3,@commitlint,types,19.0.3,MIT
library,@concordance/react@2.0.0,@concordance,react,2.0.0,ISC
library,@cspotcode/source-map-support@0.8.1,@cspotcode,source-map-support,0.8.1,MIT
library,@csstools/normalize.css@12.1.1,@csstools,normalize.css,12.1.1,CC0-1.0
library,@csstools/postcss-cascade-layers@1.1.1,@csstools,postcss-cascade-layers,1.1.1,CC0-1.0
library,@csstools/postcss-color-function@1.1.1,@csstools,postcss-color-function,1.1.1,CC0-1.0
library,@csstools/postcss-font-format-keywords@1.0.1,@csstools,postcss-font-format-keywords,1.0.1,CC0-1.0
library,@csstools/postcss-hwb-function@1.0.2,@csstools,postcss-hwb-function,1.0.2,CC0-1.0
library,@csstools/postcss-ic-unit@1.0.1,@csstools,postcss-ic-unit,1.0.1,CC0-1.0
library,@csstools/postcss-is-pseudo-class@2.0.7,@csstools,postcss-is-pseudo-class,2.0.7,CC0-1.0
library,@csstools/postcss-nested-calc@1.0.0,@csstools,postcss-nested-calc,1.0.0,CC0-1.0
library,@csstools/postcss-normalize-display-values@1.0.1,@csstools,postcss-normalize-display-values,1.0.1,CC0-1.0
library,@csstools/postcss-oklab-function@1.1.1,@csstools,postcss-oklab-function,1.1.1,CC0-1.0
library,@csstools/postcss-progressive-custom-properties@1.3.0,@csstools,postcss-progressive-custom-properties,1.3.0,CC0-1.0
library,@csstools/postcss-stepped-value-functions@1.0.1,@csstools,postcss-stepped-value-functions,1.0.1,CC0-1.0
library,@csstools/postcss-text-decoration-shorthand@1.0.0,@csstools,postcss-text-decoration-shorthand,1.0.0,CC0-1.0
library,@csstools/postcss-trigonometric-functions@1.0.2,@csstools,postcss-trigonometric-functions,1.0.2,CC0-1.0
library,@csstools/postcss-unset-value@1.0.2,@csstools,postcss-unset-value,1.0.2,CC0-1.0
library,@csstools/selector-specificity@2.2.0,@csstools,selector-specificity,2.2.0,CC0-1.0
library,@dabh/diagnostics@2.0.2,@dabh,diagnostics,2.0.2,MIT
library,@dabh/diagnostics@2.0.3,@dabh,diagnostics,2.0.3,MIT
library,@devexpress/bin-v8-flags-filter@1.3.0,@devexpress,bin-v8-flags-filter,1.3.0,MIT
library,@devexpress/callsite-record@4.1.7,@devexpress,callsite-record,4.1.7,MIT
library,@elastic/elasticsearch@8.13.1,@elastic,elasticsearch,8.13.1,Apache-2.0
library,@elastic/transport@8.4.1,@elastic,transport,8.4.1,Apache-2.0
library,@electron/asar@3.2.10,@electron,asar,3.2.10,MIT
library,@emotion/is-prop-valid@1.2.1,@emotion,is-prop-valid,1.2.1,MIT
library,@emotion/memoize@0.8.1,@emotion,memoize,0.8.1,MIT
library,@emotion/unitless@0.8.1,@emotion,unitless,0.8.1,MIT
library,@eslint-community/eslint-utils@4.4.0,@eslint-community,eslint-utils,4.4.0,MIT
library,@eslint-community/regexpp@4.10.0,@eslint-community,regexpp,4.10.0,MIT
library,@eslint-community/regexpp@4.10.1,@eslint-community,regexpp,4.10.1,MIT
library,@eslint-community/regexpp@4.6.2,@eslint-community,regexpp,4.6.2,MIT
